,pearson_ic,spearman_ic,ic_cumsum
2024-01-12 07:00:00+00:00,0.2764463074595872,0.17635437706367496,15.703535377329542
2024-01-12 08:00:00+00:00,0.27627295828421505,0.17862947211892924,15.979808335613757
2024-01-12 09:00:00+00:00,0.28163915114667226,0.20505267360431118,16.26144748676043
2024-01-12 10:00:00+00:00,0.28923066724754737,0.22929273483176257,16.55067815400798
2024-01-12 11:00:00+00:00,0.2844274682739244,0.21608970894634388,16.835105622281905
2024-01-12 12:00:00+00:00,0.28849870916620846,0.23741132468933085,17.123604331448114
2024-01-12 13:00:00+00:00,0.2882809042990315,0.2340830230892944,17.411885235747146
2024-01-12 14:00:00+00:00,0.2915725916292866,0.20030101904787825,17.703457827376432
2024-01-12 15:00:00+00:00,0.18487193897638218,0.13339759210510077,17.888329766352815
2024-01-12 16:00:00+00:00,0.11704903412495674,0.12225691953849573,18.00537880047777
2024-01-12 17:00:00+00:00,0.08771433305724309,0.09941325277767939,18.093093133535014
2024-01-12 18:00:00+00:00,0.05164354627457417,0.045391020982954076,18.144736679809586
2024-01-12 19:00:00+00:00,0.08645865596361658,0.09627473466949098,18.231195335773204
2024-01-12 20:00:00+00:00,0.10422423398163964,0.121993148742959,18.335419569754844
2024-01-12 21:00:00+00:00,0.10372767166669516,0.09965956382935086,18.43914724142154
2024-01-12 22:00:00+00:00,0.08289028814205723,0.06364376275206529,18.522037529563598
2024-01-12 23:00:00+00:00,0.0987597852696145,0.08446317257230983,18.62079731483321
2024-01-13 00:00:00+00:00,0.08926219245512307,0.0630634949741082,18.710059507288335
2024-01-13 01:00:00+00:00,0.07566041577575204,0.009565288237097349,18.785719923064086
2024-01-13 02:00:00+00:00,0.08500624396169766,0.037565527479798376,18.870726167025783
2024-01-13 03:00:00+00:00,0.08376300893267555,0.018913776834859758,18.954489175958457
2024-01-13 04:00:00+00:00,0.08282654224137131,0.02236667365689511,19.037315718199828
2024-01-13 05:00:00+00:00,0.06777060515948756,-0.028670017603317114,19.105086323359316
2024-01-13 06:00:00+00:00,0.06216512799386213,-0.03320524063979815,19.167251451353177
2024-01-13 07:00:00+00:00,0.05590903490042805,-0.03494854048284121,19.223160486253605
2024-01-13 08:00:00+00:00,0.052871030008994256,-0.032461563070702325,19.2760315162626
2024-01-13 09:00:00+00:00,0.05331885727075087,-0.0342018776397029,19.329350373533348
2024-01-13 10:00:00+00:00,0.05190507796431067,-0.06012890648831767,19.38125545149766
2024-01-13 11:00:00+00:00,0.05279928234669196,-0.07178029132452284,19.43405473384435
2024-01-13 12:00:00+00:00,0.08390674801934275,-0.014516901274126482,19.51796148186369
2024-01-13 13:00:00+00:00,0.11052412651314052,0.041668799872128355,19.62848560837683
2024-01-13 14:00:00+00:00,0.1365512624872938,0.08974845951602203,19.765036870864126
2024-01-13 15:00:00+00:00,0.13162293097249356,0.047696970775920326,19.89665980183662
2024-01-13 16:00:00+00:00,0.2364965927841087,0.1530394150323095,20.133156394620727
2024-01-13 17:00:00+00:00,0.015369863937861264,0.1018932032939909,20.148526258558586
2024-01-13 18:00:00+00:00,0.036911410358987234,0.13438267578933788,20.185437668917572
2024-01-13 19:00:00+00:00,-0.02219019224010582,0.09214164887269415,20.163247476677466
2024-01-13 20:00:00+00:00,-0.06582608591499502,0.07421592881392212,20.09742139076247
2024-01-13 21:00:00+00:00,-0.07026734673116351,0.051977981868968466,20.027154044031306
2024-01-13 22:00:00+00:00,-0.13548687505238577,-0.0052536144992778545,19.89166716897892
2024-01-13 23:00:00+00:00,-0.13404296823285988,0.013845568640046898,19.75762420074606
2024-01-14 00:00:00+00:00,-0.13924616245665536,-0.011160087656341413,19.618378038289407
2024-01-14 01:00:00+00:00,-0.1383334361793505,0.007556351519263337,19.480044602110056
2024-01-14 02:00:00+00:00,-0.1371249486681434,0.007853227550660851,19.34291965344191
2024-01-14 03:00:00+00:00,-0.14094762787445364,-0.01046439447161553,19.201972025567457
2024-01-14 04:00:00+00:00,-0.14072345164749905,-0.0049389059559822816,19.061248573919958
2024-01-14 05:00:00+00:00,-0.13956756923780567,0.019478458533451166,18.921681004682153
2024-01-14 06:00:00+00:00,-0.1484651520662222,0.009193097132994297,18.77321585261593
2024-01-14 07:00:00+00:00,-0.1590003178280684,-0.02479293470307019,18.614215534787864
2024-01-14 08:00:00+00:00,-0.1603937674184954,-0.027455274526811964,18.45382176736937
2024-01-14 09:00:00+00:00,-0.16899090025712002,-0.05346742272789948,18.284830867112248
2024-01-14 10:00:00+00:00,-0.16720998525564243,-0.047451560430828696,18.117620881856606
2024-01-14 11:00:00+00:00,-0.1752600658032947,-0.07800655546089662,17.942360816053313
2024-01-14 12:00:00+00:00,-0.1743342033723764,-0.08828700491325284,17.768026612680938
2024-01-14 13:00:00+00:00,-0.17251516797979238,-0.07995755150527743,17.595511444701145
2024-01-14 14:00:00+00:00,-0.17411728659850198,-0.08524533084615579,17.421394158102643
2024-01-14 15:00:00+00:00,-0.17811547812643136,-0.0879896414557383,17.24327867997621
2024-01-14 16:00:00+00:00,-0.17647394238676367,-0.06534606588776692,17.066804737589447
2024-01-14 17:00:00+00:00,-0.14330691610705928,-0.028594389314662214,16.92349782148239
2024-01-14 18:00:00+00:00,0.01409435475977516,0.03553490592764443,16.937592176242163
2024-01-14 19:00:00+00:00,-0.010661250348475102,0.01607304871205057,16.926930925893686
2024-01-14 20:00:00+00:00,0.1015697991634196,0.04314046572333577,17.028500725057107
2024-01-14 21:00:00+00:00,0.08343900961575572,0.021109046619990288,17.111939734672863
2024-01-14 22:00:00+00:00,0.06246496323963877,-0.01627800603366083,17.1744046979125
2024-01-14 23:00:00+00:00,0.023216094903339455,-0.03889220030218436,17.19762079281584
2024-01-15 00:00:00+00:00,0.14376332471173686,0.014438733858875749,17.34138411752758
2024-01-15 01:00:00+00:00,0.06692562006605231,-0.026797283281486138,17.40830973759363
2024-01-15 02:00:00+00:00,0.05937123680672261,-0.03832904703507302,17.467680974400352
2024-01-15 03:00:00+00:00,0.046872171690643456,-0.04796162696867202,17.514553146090996
2024-01-15 04:00:00+00:00,0.04619934290709246,-0.04718586783038266,17.560752488998087
2024-01-15 05:00:00+00:00,0.018956265839010736,-0.09110620105733508,17.5797087548371
2024-01-15 06:00:00+00:00,0.007476497056478806,-0.10438667414052771,17.58718525189358
2024-01-15 07:00:00+00:00,0.030672422870291052,-0.07790955773712072,17.617857674763872
2024-01-15 08:00:00+00:00,0.040190783764876066,-0.06341109898114429,17.65804845852875
2024-01-15 09:00:00+00:00,0.05037967061690057,-0.04963805476544372,17.708428129145652
2024-01-15 10:00:00+00:00,0.06791613670849438,-0.01717580597224467,17.776344265854146
2024-01-15 11:00:00+00:00,0.062009804134324824,-0.020171156714256015,17.83835406998847
2024-01-15 12:00:00+00:00,0.07570666284089914,0.004079672473478886,17.91406073282937
2024-01-15 13:00:00+00:00,0.10267913247251144,0.04538018999174488,18.016739865301883
2024-01-15 14:00:00+00:00,0.15721790200533856,0.07222782024655025,18.173957767307222
2024-01-15 15:00:00+00:00,0.1598494563208884,0.07640596198755507,18.33380722362811
2024-01-15 16:00:00+00:00,0.19616951930016174,0.1191710096115124,18.529976742928273
2024-01-15 17:00:00+00:00,0.24791756177778293,0.18951511891236272,18.777894304706056
